folder_path,image_id,class,purpose
fire/imgs,fire00287.png,fire,test
fire/imgs,fire00288.png,fire,train
fire/imgs,fire00289.png,fire,train
fire/imgs,fire00290.png,fire,train
fire/imgs,fire00291.png,fire,train
fire/imgs,fire00292.png,fire,train
fire/imgs,fire00293.png,fire,train
fire/imgs,fire00294.png,fire,train
fire/imgs,fire00295.png,fire,train
fire/imgs,fire00296.png,fire,train
fire/imgs,fire00297.png,fire,train
fire/imgs,fire00298.png,fire,train
fire/imgs,fire00299.png,fire,test
fire/imgs,fire00300.png,fire,test
fire/imgs,fire00301.png,fire,train
fire/imgs,fire00302.png,fire,train
fire/imgs,fire00303.png,fire,train
fire/imgs,fire00304.png,fire,train
fire/imgs,fire00305.png,fire,train
fire/imgs,fire00306.png,fire,test
fire/imgs,fire00307.png,fire,train
fire/imgs,fire00308.png,fire,train
fire/imgs,fire00309.png,fire,train
fire/imgs,fire00310.png,fire,train
fire/imgs,fire00311.png,fire,train
fire/imgs,fire00312.png,fire,train
fire/imgs,fire00313.png,fire,train
fire/imgs,fire00314.png,fire,test
fire/imgs,fire00315.png,fire,train
fire/imgs,fire00316.png,fire,train
fire/imgs,fire00317.png,fire,test
fire/imgs,fire00318.png,fire,train
fire/imgs,fire00319.png,fire,train
fire/imgs,fire00320.png,fire,train
fire/imgs,fire00321.png,fire,test
fire/imgs,fire00322.png,fire,test
fire/imgs,fire00323.png,fire,test
fire/imgs,fire00324.png,fire,train
fire/imgs,fire00325.png,fire,train
fire/imgs,fire00326.png,fire,test
fire/imgs,fire00327.png,fire,train
fire/imgs,fire00328.png,fire,train
no_fire/imgs,no_fire00000.png,no_fire,train
no_fire/imgs,no_fire00001.png,no_fire,train
no_fire/imgs,no_fire00002.png,no_fire,train
no_fire/imgs,no_fire00003.png,no_fire,train
no_fire/imgs,no_fire00004.png,no_fire,train
no_fire/imgs,no_fire00005.png,no_fire,train
no_fire/imgs,no_fire00006.png,no_fire,train
no_fire/imgs,no_fire00007.png,no_fire,train
no_fire/imgs,no_fire00008.png,no_fire,train
no_fire/imgs,no_fire00009.png,no_fire,train
no_fire/imgs,no_fire00010.png,no_fire,train
no_fire/imgs,no_fire00011.png,no_fire,train
no_fire/imgs,no_fire00012.png,no_fire,train
no_fire/imgs,no_fire00013.png,no_fire,test
no_fire/imgs,no_fire00014.png,no_fire,train
no_fire/imgs,no_fire00015.png,no_fire,train
no_fire/imgs,no_fire00016.png,no_fire,test
no_fire/imgs,no_fire00017.png,no_fire,train
no_fire/imgs,no_fire00018.png,no_fire,train
no_fire/imgs,no_fire00019.png,no_fire,train
no_fire/imgs,no_fire00020.png,no_fire,train
no_fire/imgs,no_fire00021.png,no_fire,train
no_fire/imgs,no_fire00022.png,no_fire,train
no_fire/imgs,no_fire00023.png,no_fire,train
no_fire/imgs,no_fire00024.png,no_fire,train
no_fire/imgs,no_fire00025.png,no_fire,train
no_fire/imgs,no_fire00026.png,no_fire,train
no_fire/imgs,no_fire00027.png,no_fire,train
no_fire/imgs,no_fire00028.png,no_fire,train
no_fire/imgs,no_fire00029.png,no_fire,train
no_fire/imgs,no_fire00030.png,no_fire,train
no_fire/imgs,no_fire00031.png,no_fire,train
no_fire/imgs,no_fire00032.png,no_fire,train
no_fire/imgs,no_fire00033.png,no_fire,train
no_fire/imgs,no_fire00034.png,no_fire,train
no_fire/imgs,no_fire00035.png,no_fire,train
no_fire/imgs,no_fire00036.png,no_fire,train
no_fire/imgs,no_fire00037.png,no_fire,train
no_fire/imgs,no_fire00038.png,no_fire,train
no_fire/imgs,no_fire00039.png,no_fire,train
no_fire/imgs,no_fire00040.png,no_fire,test
no_fire/imgs,no_fire00041.png,no_fire,train
no_fire/imgs,no_fire00042.png,no_fire,train
no_fire/imgs,no_fire00043.png,no_fire,train
no_fire/imgs,no_fire00044.png,no_fire,test
no_fire/imgs,no_fire00045.png,no_fire,train
no_fire/imgs,no_fire00046.png,no_fire,train
no_fire/imgs,no_fire00047.png,no_fire,train
no_fire/imgs,no_fire00048.png,no_fire,train
no_fire/imgs,no_fire00049.png,no_fire,train
no_fire/imgs,no_fire00050.png,no_fire,train
no_fire/imgs,no_fire00051.png,no_fire,train
no_fire/imgs,no_fire00052.png,no_fire,train
no_fire/imgs,no_fire00053.png,no_fire,test
no_fire/imgs,no_fire00054.png,no_fire,train
no_fire/imgs,no_fire00055.png,no_fire,train
no_fire/imgs,no_fire00056.png,no_fire,test
no_fire/imgs,no_fire00057.png,no_fire,train
no_fire/imgs,no_fire00058.png,no_fire,train
no_fire/imgs,no_fire00059.png,no_fire,test
no_fire/imgs,no_fire00060.png,no_fire,train
no_fire/imgs,no_fire00061.png,no_fire,train
no_fire/imgs,no_fire00062.png,no_fire,test
no_fire/imgs,no_fire00063.png,no_fire,train
no_fire/imgs,no_fire00064.png,no_fire,train
no_fire/imgs,no_fire00065.png,no_fire,train
no_fire/imgs,no_fire00066.png,no_fire,train
no_fire/imgs,no_fire00067.png,no_fire,train
no_fire/imgs,no_fire00068.png,no_fire,train
no_fire/imgs,no_fire00069.png,no_fire,train
no_fire/imgs,no_fire00070.png,no_fire,train
no_fire/imgs,no_fire00071.png,no_fire,test
no_fire/imgs,no_fire00072.png,no_fire,train
no_fire/imgs,no_fire00073.png,no_fire,train
no_fire/imgs,no_fire00074.png,no_fire,train
no_fire/imgs,no_fire00075.png,no_fire,test
no_fire/imgs,no_fire00076.png,no_fire,train
no_fire/imgs,no_fire00077.png,no_fire,train
no_fire/imgs,no_fire00078.png,no_fire,train
no_fire/imgs,no_fire00079.png,no_fire,train
no_fire/imgs,no_fire00080.png,no_fire,train
no_fire/imgs,no_fire00081.png,no_fire,train
no_fire/imgs,no_fire00082.png,no_fire,train
no_fire/imgs,no_fire00083.png,no_fire,train
no_fire/imgs,no_fire00084.png,no_fire,test
no_fire/imgs,no_fire00085.png,no_fire,train
no_fire/imgs,no_fire00086.png,no_fire,train
no_fire/imgs,no_fire00087.png,no_fire,train
no_fire/imgs,no_fire00088.png,no_fire,test
no_fire/imgs,no_fire00089.png,no_fire,train
no_fire/imgs,no_fire00090.png,no_fire,train
no_fire/imgs,no_fire00091.png,no_fire,train
no_fire/imgs,no_fire00092.png,no_fire,train
no_fire/imgs,no_fire00093.png,no_fire,test
no_fire/imgs,no_fire00094.png,no_fire,train
no_fire/imgs,no_fire00095.png,no_fire,train
no_fire/imgs,no_fire00096.png,no_fire,train
no_fire/imgs,no_fire00097.png,no_fire,test
no_fire/imgs,no_fire00098.png,no_fire,train
no_fire/imgs,no_fire00099.png,no_fire,train
no_fire/imgs,no_fire00100.png,no_fire,train
no_fire/imgs,no_fire00101.png,no_fire,test
no_fire/imgs,no_fire00102.png,no_fire,train
no_fire/imgs,no_fire00103.png,no_fire,test
no_fire/imgs,no_fire00104.png,no_fire,train
no_fire/imgs,no_fire00105.png,no_fire,train
no_fire/imgs,no_fire00106.png,no_fire,train
no_fire/imgs,no_fire00107.png,no_fire,train
no_fire/imgs,no_fire00108.png,no_fire,test
no_fire/imgs,no_fire00109.png,no_fire,train
no_fire/imgs,no_fire00110.png,no_fire,test
no_fire/imgs,no_fire00111.png,no_fire,test
no_fire/imgs,no_fire00112.png,no_fire,train
no_fire/imgs,no_fire00113.png,no_fire,train
no_fire/imgs,no_fire00114.png,no_fire,train
no_fire/imgs,no_fire00115.png,no_fire,train
no_fire/imgs,no_fire00116.png,no_fire,test
no_fire/imgs,no_fire00117.png,no_fire,train
no_fire/imgs,no_fire00118.png,no_fire,train
no_fire/imgs,no_fire00119.png,no_fire,train
no_fire/imgs,no_fire00120.png,no_fire,train
no_fire/imgs,no_fire00121.png,no_fire,train
no_fire/imgs,no_fire00122.png,no_fire,train
no_fire/imgs,no_fire00123.png,no_fire,test
no_fire/imgs,no_fire00124.png,no_fire,test
no_fire/imgs,no_fire00125.png,no_fire,train
no_fire/imgs,no_fire00126.png,no_fire,train
no_fire/imgs,no_fire00127.png,no_fire,test
no_fire/imgs,no_fire00128.png,no_fire,train
no_fire/imgs,no_fire00129.png,no_fire,train
no_fire/imgs,no_fire00130.png,no_fire,train
no_fire/imgs,no_fire00131.png,no_fire,train
no_fire/imgs,no_fire00132.png,no_fire,train
no_fire/imgs,no_fire00133.png,no_fire,test
no_fire/imgs,no_fire00134.png,no_fire,train
no_fire/imgs,no_fire00135.png,no_fire,train
no_fire/imgs,no_fire00136.png,no_fire,train
no_fire/imgs,no_fire00137.png,no_fire,train
no_fire/imgs,no_fire00138.png,no_fire,train
no_fire/imgs,no_fire00139.png,no_fire,test
no_fire/imgs,no_fire00140.png,no_fire,train
no_fire/imgs,no_fire00141.png,no_fire,train
no_fire/imgs,no_fire00142.png,no_fire,train
no_fire/imgs,no_fire00143.png,no_fire,train
no_fire/imgs,no_fire00144.png,no_fire,train
no_fire/imgs,no_fire00145.png,no_fire,train
no_fire/imgs,no_fire00146.png,no_fire,train
no_fire/imgs,no_fire00147.png,no_fire,train
no_fire/imgs,no_fire00148.png,no_fire,train
no_fire/imgs,no_fire00149.png,no_fire,train
no_fire/imgs,no_fire00150.png,no_fire,train
no_fire/imgs,no_fire00151.png,no_fire,test
no_fire/imgs,no_fire00152.png,no_fire,train
no_fire/imgs,no_fire00153.png,no_fire,train
no_fire/imgs,no_fire00154.png,no_fire,train
no_fire/imgs,no_fire00155.png,no_fire,test
no_fire/imgs,no_fire00156.png,no_fire,train
no_fire/imgs,no_fire00157.png,no_fire,train
no_fire/imgs,no_fire00158.png,no_fire,train
no_fire/imgs,no_fire00159.png,no_fire,test
no_fire/imgs,no_fire00160.png,no_fire,train
no_fire/imgs,no_fire00161.png,no_fire,train
no_fire/imgs,no_fire00162.png,no_fire,train
no_fire/imgs,no_fire00163.png,no_fire,train
no_fire/imgs,no_fire00164.png,no_fire,train
no_fire/imgs,no_fire00165.png,no_fire,train
no_fire/imgs,no_fire00166.png,no_fire,train
no_fire/imgs,no_fire00167.png,no_fire,test
no_fire/imgs,no_fire00168.png,no_fire,train
no_fire/imgs,no_fire00169.png,no_fire,train
no_fire/imgs,no_fire00170.png,no_fire,train
no_fire/imgs,no_fire00171.png,no_fire,train
no_fire/imgs,no_fire00172.png,no_fire,train
no_fire/imgs,no_fire00173.png,no_fire,train
no_fire/imgs,no_fire00174.png,no_fire,test
no_fire/imgs,no_fire00175.png,no_fire,train
no_fire/imgs,no_fire00176.png,no_fire,train
no_fire/imgs,no_fire00177.png,no_fire,train
no_fire/imgs,no_fire00178.png,no_fire,train
no_fire/imgs,no_fire00179.png,no_fire,test
no_fire/imgs,no_fire00180.png,no_fire,train
no_fire/imgs,no_fire00181.png,no_fire,train
no_fire/imgs,no_fire00182.png,no_fire,train
no_fire/imgs,no_fire00183.png,no_fire,train
no_fire/imgs,no_fire00184.png,no_fire,test
no_fire/imgs,no_fire00185.png,no_fire,train
no_fire/imgs,no_fire00186.png,no_fire,test
no_fire/imgs,no_fire00187.png,no_fire,train
no_fire/imgs,no_fire00188.png,no_fire,test
no_fire/imgs,no_fire00189.png,no_fire,train
no_fire/imgs,no_fire00190.png,no_fire,train
no_fire/imgs,no_fire00191.png,no_fire,test
no_fire/imgs,no_fire00192.png,no_fire,train
no_fire/imgs,no_fire00193.png,no_fire,test
no_fire/imgs,no_fire00194.png,no_fire,train
no_fire/imgs,no_fire00195.png,no_fire,train
no_fire/imgs,no_fire00196.png,no_fire,train
no_fire/imgs,no_fire00197.png,no_fire,train
no_fire/imgs,no_fire00198.png,no_fire,test
no_fire/imgs,no_fire00199.png,no_fire,test
no_fire/imgs,no_fire00200.png,no_fire,train
no_fire/imgs,no_fire00201.png,no_fire,train
no_fire/imgs,no_fire00202.png,no_fire,test
no_fire/imgs,no_fire00203.png,no_fire,train
no_fire/imgs,no_fire00204.png,no_fire,test
no_fire/imgs,no_fire00205.png,no_fire,train
no_fire/imgs,no_fire00206.png,no_fire,test
no_fire/imgs,no_fire00207.png,no_fire,train
no_fire/imgs,no_fire00208.png,no_fire,train
no_fire/imgs,no_fire00209.png,no_fire,train
no_fire/imgs,no_fire00210.png,no_fire,train
no_fire/imgs,no_fire00211.png,no_fire,train
no_fire/imgs,no_fire00212.png,no_fire,train
no_fire/imgs,no_fire00213.png,no_fire,test
no_fire/imgs,no_fire00214.png,no_fire,train
no_fire/imgs,no_fire00215.png,no_fire,train
no_fire/imgs,no_fire00216.png,no_fire,test
no_fire/imgs,no_fire00217.png,no_fire,test
no_fire/imgs,no_fire00218.png,no_fire,train
no_fire/imgs,no_fire00219.png,no_fire,train
no_fire/imgs,no_fire00220.png,no_fire,train
no_fire/imgs,no_fire00221.png,no_fire,train
no_fire/imgs,no_fire00222.png,no_fire,train
no_fire/imgs,no_fire00223.png,no_fire,train
no_fire/imgs,no_fire00224.png,no_fire,train
no_fire/imgs,no_fire00225.png,no_fire,test
no_fire/imgs,no_fire00226.png,no_fire,train
no_fire/imgs,no_fire00227.png,no_fire,train
no_fire/imgs,no_fire00228.png,no_fire,train
no_fire/imgs,no_fire00229.png,no_fire,test
no_fire/imgs,no_fire00230.png,no_fire,test
no_fire/imgs,no_fire00231.png,no_fire,test
no_fire/imgs,no_fire00232.png,no_fire,train
no_fire/imgs,no_fire00233.png,no_fire,test
no_fire/imgs,no_fire00234.png,no_fire,train
no_fire/imgs,no_fire00235.png,no_fire,train
no_fire/imgs,no_fire00236.png,no_fire,train
no_fire/imgs,no_fire00237.png,no_fire,train
no_fire/imgs,no_fire00238.png,no_fire,train
no_fire/imgs,no_fire00239.png,no_fire,train
no_fire/imgs,no_fire00240.png,no_fire,test
no_fire/imgs,no_fire00241.png,no_fire,train
no_fire/imgs,no_fire00242.png,no_fire,train
no_fire/imgs,no_fire00243.png,no_fire,train
no_fire/imgs,no_fire00244.png,no_fire,train
no_fire/imgs,no_fire00245.png,no_fire,train
no_fire/imgs,no_fire00246.png,no_fire,test
no_fire/imgs,no_fire00247.png,no_fire,train
no_fire/imgs,no_fire00248.png,no_fire,train
no_fire/imgs,no_fire00249.png,no_fire,train
no_fire/imgs,no_fire00250.png,no_fire,train
no_fire/imgs,no_fire00251.png,no_fire,test
no_fire/imgs,no_fire00252.png,no_fire,train
no_fire/imgs,no_fire00253.png,no_fire,train
no_fire/imgs,no_fire00254.png,no_fire,train
no_fire/imgs,no_fire00255.png,no_fire,train
no_fire/imgs,no_fire00256.png,no_fire,train
no_fire/imgs,no_fire00257.png,no_fire,train
no_fire/imgs,no_fire00258.png,no_fire,train
no_fire/imgs,no_fire00259.png,no_fire,train
no_fire/imgs,no_fire00260.png,no_fire,test
no_fire/imgs,no_fire00261.png,no_fire,train
no_fire/imgs,no_fire00262.png,no_fire,train
no_fire/imgs,no_fire00263.png,no_fire,test
no_fire/imgs,no_fire00264.png,no_fire,train
no_fire/imgs,no_fire00265.png,no_fire,train
no_fire/imgs,no_fire00266.png,no_fire,train
no_fire/imgs,no_fire00267.png,no_fire,test
no_fire/imgs,no_fire00268.png,no_fire,test
no_fire/imgs,no_fire00269.png,no_fire,train
no_fire/imgs,no_fire00270.png,no_fire,train
no_fire/imgs,no_fire00271.png,no_fire,train
no_fire/imgs,no_fire00272.png,no_fire,test
no_fire/imgs,no_fire00273.png,no_fire,train
no_fire/imgs,no_fire00274.png,no_fire,train
no_fire/imgs,no_fire00275.png,no_fire,train
no_fire/imgs,no_fire00276.png,no_fire,train
no_fire/imgs,no_fire00277.png,no_fire,train
no_fire/imgs,no_fire00278.png,no_fire,train
no_fire/imgs,no_fire00279.png,no_fire,train
no_fire/imgs,no_fire00280.png,no_fire,train
no_fire/imgs,no_fire00281.png,no_fire,train
no_fire/imgs,no_fire00282.png,no_fire,train
no_fire/imgs,no_fire00283.png,no_fire,test
no_fire/imgs,no_fire00284.png,no_fire,train
no_fire/imgs,no_fire00285.png,no_fire,test
no_fire/imgs,no_fire00286.png,no_fire,train
no_fire/imgs,no_fire00287.png,no_fire,test
no_fire/imgs,no_fire00288.png,no_fire,train
no_fire/imgs,no_fire00289.png,no_fire,train
no_fire/imgs,no_fire00290.png,no_fire,test
no_fire/imgs,no_fire00291.png,no_fire,train
no_fire/imgs,no_fire00292.png,no_fire,train
no_fire/imgs,no_fire00293.png,no_fire,train
no_fire/imgs,no_fire00294.png,no_fire,test
no_fire/imgs,no_fire00295.png,no_fire,train
no_fire/imgs,no_fire00296.png,no_fire,train
no_fire/imgs,no_fire00297.png,no_fire,train
no_fire/imgs,no_fire00298.png,no_fire,train
no_fire/imgs,no_fire00299.png,no_fire,test
no_fire/imgs,no_fire00300.png,no_fire,train
no_fire/imgs,no_fire00301.png,no_fire,train
no_fire/imgs,no_fire00302.png,no_fire,train
no_fire/imgs,no_fire00303.png,no_fire,train
no_fire/imgs,no_fire00304.png,no_fire,test
no_fire/imgs,no_fire00305.png,no_fire,train
no_fire/imgs,no_fire00306.png,no_fire,train
no_fire/imgs,no_fire00307.png,no_fire,train
